#SOHO-2473
#Discoverer: M. Uchina
#Comet Group: kreutz
#Original Report: 2013-03-26 17:47:58
#    DATE     TIME    TEL    COL     ROW  
 2013-03-26 18:18:05  C3    348.50  339.50
 2013-03-26 18:30:05  C3    351.50  341.12
 2013-03-26 18:42:06  C3    352.62  341.88
 2013-03-26 18:54:05  C3    354.50  344.12
 2013-03-26 19:06:05  C3    356.12  345.88
 2013-03-26 19:42:05  C3    361.62  350.12
 2013-03-26 20:06:05  C3    365.50  354.12
 2013-03-26 20:18:05  C3    367.38  355.88
 2013-03-26 20:42:05  C3    371.00  359.25
 2013-03-26 21:21:28  C3    377.38  364.25
 2013-03-26 21:42:05  C3    380.75  366.88
 2013-03-26 22:06:05  C3    384.38  371.25
 2013-03-26 22:30:05  C3    388.50  374.50
 2013-03-26 23:18:05  C3    396.38  381.50
 2013-03-26 23:24:37 COR2B 1093.67  402.33
 2013-03-26 23:42:05  C3    400.38  385.38
 2013-03-26 23:54:37 COR2B 1082.67  424.67
 2013-03-27 00:06:05  C3    404.62  389.25
 2013-03-27 00:24:37 COR2B 1071.33  447.67
 2013-03-27 00:30:05  C3    408.75  392.50
 2013-03-27 01:30:05  C3    419.00  402.38
 2013-03-27 01:54:05  C3    423.50  406.25
 2013-03-27 02:18:05  C3    427.38  410.38
 2013-03-27 02:24:37 COR2B 1019.00  540.00
 2013-03-27 02:42:05  C3    431.75  414.50
 2013-03-27 02:54:37 COR2B 1007.00  561.50
 2013-03-27 03:18:06  C3    438.38  420.75
 2013-03-27 03:24:37 COR2B  995.25  586.88
 2013-03-27 03:42:05  C3    443.00  425.00
 2013-03-27 03:54:37 COR2B  983.62  605.75
 2013-03-27 04:00:05  C2    164.50   18.00
 2013-03-27 04:12:06  C2    175.00   27.83
 2013-03-27 04:24:05  C2    185.67   37.50
 2013-03-27 04:24:37 COR2B  972.38  628.00
 2013-03-27 04:36:05  C2    196.50   48.00
 2013-03-27 04:48:05  C2    207.00   57.83
 2013-03-27 05:00:05  C2    218.50   68.17
 2013-03-27 05:12:05  C2    229.50   78.50
 2013-03-27 05:24:06  C2    240.17   88.67
 2013-03-27 06:00:05  C2    274.67  121.83
 2013-03-27 06:24:05  C2    297.83  144.67
 2013-03-27 06:36:05  C2    309.50  156.17
 2013-03-27 06:48:05  C2    321.33  167.50
 2013-03-27 07:00:05  C2    333.17  179.17
 2013-03-27 07:12:05  C2    344.67  190.67
 2013-03-27 07:36:05  C2    371.33  218.00
