#SOHO-1476
#Discoverer: R. Matson
#Comet Group: kreutz
#Original Report: 2008-05-21 21:35:37
#    DATE     TIME    TEL    COL     ROW  
 2008-05-21 23:42:05  C3    412.30  180.90
 2008-05-22 00:18:04  C3    414.30  183.65
 2008-05-22 00:42:04  C3    418.00  190.35
 2008-05-22 01:42:04  C3    418.25  190.31
 2008-05-22 02:42:04  C3    420.88  193.88
 2008-05-22 03:18:05  C3    422.62  196.81
 2008-05-22 03:42:04  C3    423.50  199.56
 2008-05-22 04:18:04  C3    425.44  203.12
 2008-05-22 04:42:04  C3    426.62  204.75
 2008-05-22 06:05:05  C3    430.44  211.62
 2008-05-22 06:42:04  C3    432.62  214.69
 2008-05-22 07:18:04  C3    434.56  217.50
 2008-05-22 08:18:04  C3    437.38  222.94
 2008-05-22 08:54:19  C3    438.56  226.00
 2008-05-22 09:18:04  C3    439.56  228.31
 2008-05-22 09:42:04  C3    441.25  230.38
 2008-05-22 10:18:04  C3    442.56  233.31
 2008-05-22 10:42:04  C3    444.00  235.56
 2008-05-22 11:18:06  C3    445.56  238.62
 2008-05-22 11:42:05  C3    446.75  240.69
 2008-05-22 12:07:55 COR2A 1331.35   61.55
 2008-05-22 12:18:04  C3    448.56  243.94
 2008-05-22 12:37:55 COR2A 1332.35   71.40
 2008-05-22 12:42:04  C3    449.44  246.06
 2008-05-22 13:07:55 COR2A 1333.45   81.55
 2008-05-22 13:18:04  C3    451.44  249.25
 2008-05-22 13:37:55 COR2A 1334.15   91.15
 2008-05-22 13:42:05  C3    452.58  251.58
 2008-05-22 14:07:55 COR2A 1335.05  101.10
 2008-05-22 14:37:55 COR2A 1335.90  111.10
 2008-05-22 15:07:55 COR2A 1336.30  121.30
 2008-05-22 15:37:55 COR2A 1337.60  131.35
 2008-05-22 16:07:55 COR2A 1338.15  141.80
 2008-05-22 16:37:55 COR2A 1339.06  152.44
 2008-05-22 17:07:55 COR2A 1339.62  162.62
 2008-05-22 17:37:55 COR2A 1340.31  173.31
 2008-05-22 17:42:05  C3    465.25  274.25
 2008-05-22 18:07:55 COR2A 1340.88  183.69
 2008-05-22 18:18:04  C3    466.92  277.33
 2008-05-22 18:37:55 COR2A 1341.38  194.44
 2008-05-22 18:42:05  C3    467.83  279.58
 2008-05-22 19:07:55 COR2A 1341.75  205.50
 2008-05-22 19:08:38 COR2B  343.45  260.20
 2008-05-22 19:18:05  C3    469.83  283.42
 2008-05-22 19:37:55 COR2A 1342.62  216.44
 2008-05-22 19:38:38 COR2B  356.05  270.80
 2008-05-22 19:42:04  C3    470.75  285.50
 2008-05-22 20:07:55 COR2A   57.81 1155.31
 2008-05-22 20:18:04  C3    472.83  290.00
 2008-05-22 20:37:55 COR2A 1343.06  238.62
 2008-05-22 20:42:04  C3    473.92  291.83
 2008-05-22 21:07:55 COR2A 1343.62  249.81
 2008-05-22 21:18:23  C3    476.00  295.67
 2008-05-22 21:37:55 COR2A 1343.69  261.06
 2008-05-22 21:42:04  C3    477.00  298.00
 2008-05-22 22:07:55 COR2A 1344.31  272.50
 2008-05-22 22:18:04  C3    478.58  301.67
 2008-05-22 22:37:55 COR2A 1344.25  284.44
 2008-05-22 23:07:55 COR2A 1344.33  296.08
 2008-05-22 23:18:12  C3    481.83  308.25
 2008-05-23 00:18:04  C3    485.17  314.25
 2008-05-23 00:37:55 COR2A 1344.67  331.83
 2008-05-23 00:42:04  C3    486.17  317.00
 2008-05-23 01:07:55 COR2A 1344.33  344.33
 2008-05-23 01:08:38 COR2B  495.00  394.73
 2008-05-23 01:38:38 COR2B  508.13  406.67
 2008-05-23 01:42:04  C3    489.50  323.62
 2008-05-23 02:07:55 COR2A 1344.00  368.83
 2008-05-23 02:08:38 COR2B  521.80  418.50
 2008-05-23 02:18:05  C3    491.38  327.62
 2008-05-23 02:37:55 COR2A 1344.00  381.33
 2008-05-23 02:38:38 COR2B  535.10  430.60
 2008-05-23 02:42:07  C3    492.25  330.75
 2008-05-23 03:07:55 COR2A 1343.00  395.33
 2008-05-23 03:08:38 COR2B  548.40  443.30
 2008-05-23 03:37:55 COR2A 1342.50  408.33
 2008-05-23 03:38:38 COR2B  562.00  455.60
 2008-05-23 03:42:04  C3    495.50  337.38
 2008-05-23 04:07:55 COR2A 1341.67  420.67
 2008-05-23 04:08:38 COR2B  575.50  468.20
 2008-05-23 04:18:04  C3    497.38  342.00
 2008-05-23 04:37:55 COR2A 1341.83  434.67
 2008-05-23 04:38:38 COR2B  589.50  481.00
 2008-05-23 04:42:05  C3    498.50  344.75
 2008-05-23 05:07:55 COR2A 1341.50  448.67
 2008-05-23 05:08:38 COR2B  603.50  493.80
 2008-05-23 05:18:04  C3    500.50  348.50
 2008-05-23 05:37:55 COR2A 1339.50  461.67
 2008-05-23 05:38:38 COR2B  617.60  506.50
 2008-05-23 05:42:05  C3    502.00  352.00
 2008-05-23 06:07:55 COR2A 1339.50  475.50
 2008-05-23 06:08:38 COR2B  632.00  519.60
 2008-05-23 06:18:04  C3    503.50  356.12
 2008-05-23 06:37:55 COR2A 1337.83  490.33
 2008-05-23 06:38:38 COR2B  646.00  533.00
 2008-05-23 07:07:55 COR2A 1336.00  504.75
 2008-05-23 07:08:38 COR2B  660.60  547.00
 2008-05-23 07:37:55 COR2A 1335.25  519.00
 2008-05-23 07:38:38 COR2B  675.00  560.17
 2008-05-23 07:42:04  C3    508.12  367.50
 2008-05-23 08:07:55 COR2A 1334.25  533.50
 2008-05-23 08:08:38 COR2B  690.50  574.50
 2008-05-23 08:18:04  C3    510.75  371.75
 2008-05-23 08:37:55 COR2A 1332.00  549.50
 2008-05-23 08:38:38 COR2B  706.00  588.67
 2008-05-23 08:42:04  C3    511.38  374.88
 2008-05-23 09:08:38 COR2B  720.50  603.50
 2008-05-23 09:37:55 COR2A 1328.40  580.80
 2008-05-23 09:38:38 COR2B  736.50  618.33
 2008-05-23 09:42:04  C3    514.38  382.88
 2008-05-23 09:54:04  C2    553.40   12.60
 2008-05-23 10:06:04  C2    556.20   20.00
 2008-05-23 10:07:55 COR2A 1326.40  596.80
 2008-05-23 10:08:38 COR2B  751.17  632.83
 2008-05-23 10:30:21  C2    562.60   36.80
 2008-05-23 10:37:55 COR2A 1323.80  612.80
 2008-05-23 10:38:38 COR2B  766.83  647.50
 2008-05-23 10:54:04  C2    569.50   51.00
 2008-05-23 11:06:05  C2    572.12   60.00
 2008-05-23 11:07:55 COR2A 1321.00  629.00
 2008-05-23 11:08:38 COR2B  782.33  663.50
 2008-05-23 11:30:06  C2    578.56   75.94
 2008-05-23 11:37:55 COR2A 1318.40  646.20
 2008-05-23 11:38:38 COR2B  798.83  679.00
 2008-05-23 11:54:04  C2    584.50   93.31
 2008-05-23 12:06:04  C2    587.69  101.25
