#SOHO-2063
#Discoverer: M. Kusiak
#Comet Group: kreutz
#Original Report: 2011-05-10 15:31:46
#    DATE     TIME    TEL    COL     ROW  
 2011-05-10 19:36:06  C2    529.50 1006.25
 2011-05-10 19:48:05  C2    524.10  998.65
 2011-05-10 20:00:05  C2    518.80  990.60
 2011-05-10 20:12:07  C2    513.80  982.65
 2011-05-10 20:24:05  C2    508.65  974.40
 2011-05-10 20:36:05  C2    502.85  966.30
 2011-05-10 20:48:05  C2    498.10  957.85
 2011-05-10 21:24:09  C2    482.15  932.80
 2011-05-10 21:36:06  C2    476.95  924.25
 2011-05-10 21:48:06  C2    471.65  915.20
 2011-05-10 22:00:07  C2    466.30  906.55
 2011-05-10 22:12:06  C2    461.20  897.45
 2011-05-10 22:24:06  C2    455.85  888.90
 2011-05-10 22:36:07  C2    450.70  879.90
 2011-05-10 23:05:53  C2    437.65  856.60
 2011-05-10 23:12:05  C2    435.05  851.80
 2011-05-10 23:24:12  C2    429.85  842.05
 2011-05-10 23:36:05  C2    424.30  832.45
 2011-05-10 23:48:05  C2    419.10  822.75
 2011-05-11 00:12:05  C2    408.95  803.10
 2011-05-11 00:24:05  C2    403.95  792.90
 2011-05-11 00:36:06  C2    398.85  782.15
 2011-05-11 00:48:05  C2    393.55  771.35
