#SOHO-1783
#Discoverer: B. Zhou
#Comet Group: kreutz
#Original Report: 2010-01-03 18:17:22
#    DATE     TIME    TEL    COL     ROW  
 2010-01-03 08:23:51 HI1A   959.80  342.90
 2010-01-03 09:03:51 HI1A   964.47  345.47
 2010-01-03 09:43:51 HI1A   971.13  349.80
 2010-01-03 10:23:51 HI1A   977.13  352.93
 2010-01-03 11:03:51 HI1A   982.40  357.40
 2010-01-03 11:43:51 HI1A   987.20  361.40
 2010-01-03 12:23:51 HI1A   992.33  364.40
 2010-01-03 13:03:51 HI1A   998.20  369.27
 2010-01-03 13:43:51 HI1A  1003.40  374.27
 2010-01-03 14:23:51 HI1A  1008.33  377.40
 2010-01-03 15:03:51 HI1A  1014.60  381.40
 2010-01-03 15:43:51 HI1A  1020.80  386.33
 2010-01-03 21:18:25  C3    364.50  382.40
 2010-01-03 21:42:03  C3    367.65  386.35
 2010-01-03 22:18:03  C3    372.45  392.25
 2010-01-03 23:18:11  C3    378.25  397.35
