#SOHO-4097
#Discoverer: M. Biesiada
#Comet Group: kreutz
#Original Report: 2020-11-15 04:06:57
#    DATE     TIME    TEL    COL     ROW  
 2020-11-14 22:49:01 HI1A    41.31  286.25
 2020-11-14 23:29:01 HI1A    35.07  290.82
 2020-11-15 00:09:01 HI1A    31.11  293.10
 2020-11-15 00:49:01 HI1A    25.94  297.06
 2020-11-15 01:29:01 HI1A    20.76  302.08
 2020-11-15 02:09:01 HI1A    16.20  305.43
 2020-11-15 02:49:01 HI1A    10.87  310.91
 2020-11-15 03:29:01 HI1A     4.78  315.02
 2020-11-15 04:09:01 HI1A    -0.09  319.13
 2020-11-15 07:30:08  C3    531.06  322.11
 2020-11-15 07:42:07  C3    530.22  323.09
 2020-11-15 07:54:07  C3    529.04  325.88
 2020-11-15 08:06:07  C3    528.41  328.18
 2020-11-15 08:18:07  C3    527.50  329.57
 2020-11-15 08:30:08  C3    526.53  332.16
 2020-11-15 08:42:07  C3    525.06  334.46
 2020-11-15 09:06:07  C3    522.97  338.57
 2020-11-15 09:18:08  C3    521.71  340.18
 2020-11-15 09:30:07  C3    521.57  341.85
 2020-11-15 09:42:07  C3    520.18  344.01
 2020-11-15 09:54:07  C3    518.64  346.32
 2020-11-15 10:06:07  C3    520.04  346.32
 2020-11-15 10:18:07  C3    518.92  347.64
 2020-11-15 10:54:07  C3    513.20  356.08
 2020-11-15 11:06:07  C3    512.23  358.24
 2020-11-15 11:18:07  C3    511.04  360.76
 2020-11-15 11:30:07  C3    510.90  362.85
 2020-11-15 11:42:09  C3    508.39  366.34
 2020-11-15 11:54:07  C3    508.11  367.24
 2020-11-15 17:00:07  C2    344.50    1.06
 2020-11-15 17:12:07  C2    340.88   12.67
 2020-11-15 17:24:08  C2    337.05   24.82
 2020-11-15 17:36:07  C2    333.10   36.43
 2020-11-15 17:48:07  C2    329.27   48.68
 2020-11-15 18:00:07  C2    325.22   60.94
 2020-11-15 18:12:07  C2    321.60   72.55
 2020-11-15 18:24:07  C2    318.51   85.12
 2020-11-15 18:36:08  C2    314.57   97.72
 2020-11-15 18:48:07  C2    307.85  112.31
