#SOHO-2505
#Discoverer: S. Liwo
#Comet Group: kreutz
#Original Report: 2013-05-10 11:52:48
#    DATE     TIME    TEL    COL     ROW  
 2013-05-10 12:30:05  C3    308.50  204.31
 2013-05-10 12:42:05  C3    309.69  205.69
 2013-05-10 12:54:05  C3    310.81  206.44
 2013-05-10 13:30:21  C3    313.44  209.44
 2013-05-10 13:42:05  C3    314.44  210.19
 2013-05-10 14:06:05  C3    316.56  212.31
 2013-05-10 14:30:05  C3    317.50  213.38
 2013-05-10 15:06:05  C3    320.56  216.62
 2013-05-10 15:30:05  C3    322.50  218.50
 2013-05-10 15:54:06  C3    324.38  220.44
 2013-05-10 16:30:05  C3    326.94  223.06
 2013-05-10 18:12:44  C3    334.88  231.31
 2013-05-10 19:54:05  C3    342.50  239.38
 2013-05-10 20:18:06  C3    344.38  241.50
 2013-05-10 20:42:07  C3    346.50  243.38
 2013-05-10 21:30:06  C3    350.31  247.25
 2013-05-10 21:54:05  C3    352.00  249.44
 2013-05-10 22:18:07  C3    354.12  251.31
 2013-05-10 23:06:14  C3    357.56  255.38
 2013-05-10 23:30:05  C3    359.56  257.38
 2013-05-10 23:54:06  C3    361.50  259.19
 2013-05-11 00:30:06  C3    364.31  262.38
 2013-05-11 00:54:06  C3    366.50  264.81
 2013-05-11 01:54:05  C3    371.25  269.56
 2013-05-11 02:18:06  C3    373.12  271.56
 2013-05-11 03:06:07  C3    376.75  275.94
 2013-05-11 03:30:06  C3    378.75  278.00
 2013-05-11 03:54:06  C3    380.50  280.19
 2013-05-11 04:18:05  C3    383.00  283.06
 2013-05-11 04:54:05  C3    385.94  286.00
 2013-05-11 04:54:27 COR2B  620.70   79.65
 2013-05-11 05:18:05  C3    387.81  288.06
 2013-05-11 05:24:27 COR2B  621.60   94.53
 2013-05-11 05:39:27 COR2B  621.53  101.53
 2013-05-11 05:54:06  C3    391.12  291.56
 2013-05-11 05:54:27 COR2B  622.13  109.13
 2013-05-11 06:18:06  C3    393.06  293.81
 2013-05-11 06:24:27 COR2B  622.87  123.73
 2013-05-11 06:39:27 COR2B  623.07  131.20
 2013-05-11 06:42:05  C3    395.00  296.00
 2013-05-11 06:54:27 COR2B  623.67  138.47
 2013-05-11 07:18:05  C3    397.94  299.00
 2013-05-11 07:24:27 COR2B  624.27  153.53
 2013-05-11 07:39:27 COR2B  624.80  160.73
 2013-05-11 07:42:05  C3    400.00  301.81
 2013-05-11 07:54:27 COR2B  625.27  168.20
 2013-05-11 08:18:06  C3    402.94  304.81
 2013-05-11 08:24:27 COR2B  626.27  183.07
 2013-05-11 08:39:27 COR2B  626.73  190.93
 2013-05-11 08:42:06  C3    404.94  307.12
 2013-05-11 08:54:27 COR2B  627.20  198.40
 2013-05-11 09:24:27 COR2B  628.33  213.33
 2013-05-11 09:30:05  C3    409.00  311.88
 2013-05-11 09:39:27 COR2B  629.07  221.00
 2013-05-11 09:54:07  C3    411.19  314.31
 2013-05-11 09:54:27 COR2B  629.40  228.53
 2013-05-11 10:24:27 COR2B  630.60  243.87
 2013-05-11 10:30:06  C3    414.06  317.69
 2013-05-11 10:39:27 COR2B  631.20  251.47
 2013-05-11 10:54:07  C3    416.12  320.06
 2013-05-11 10:54:27 COR2B  631.73  259.20
 2013-05-11 11:24:27 COR2B  633.13  274.33
 2013-05-11 11:30:05  C3    419.25  323.88
 2013-05-11 11:39:27 COR2B  633.93  282.20
 2013-05-11 11:54:07  C3    421.56  326.38
 2013-05-11 11:54:27 COR2B  634.53  289.87
 2013-05-11 12:24:27 COR2B  635.80  305.27
 2013-05-11 12:30:06  C3    424.62  330.44
 2013-05-11 12:39:27 COR2B  636.53  313.13
 2013-05-11 12:54:06  C3    426.94  332.69
 2013-05-11 12:54:27 COR2B  637.40  321.13
 2013-05-11 13:24:27 COR2B  639.13  336.73
 2013-05-11 13:39:27 COR2B  640.00  344.60
 2013-05-11 13:42:05  C3    431.19  337.62
 2013-05-11 13:54:27 COR2B  640.87  352.47
 2013-05-11 14:18:07  C3    434.62  341.62
 2013-05-11 14:24:27 COR2B  642.87  368.60
 2013-05-11 14:39:27 COR2B  643.80  376.53
 2013-05-11 14:42:05  C3    436.88  344.44
 2013-05-11 14:54:27 COR2B  644.80  384.53
 2013-05-11 15:18:06  C3    439.88  348.06
 2013-05-11 15:24:27 COR2B  646.73  400.80
 2013-05-11 15:39:27 COR2B  647.80  408.73
 2013-05-11 15:54:05  C3    443.31  352.38
 2013-05-11 15:54:27 COR2B  649.00  416.80
 2013-05-11 16:18:06  C3    445.69  355.06
 2013-05-11 16:24:00 COR2A 1859.53  417.47
 2013-05-11 16:24:27 COR2B  651.40  433.67
 2013-05-11 16:39:27 COR2B  652.87  441.93
 2013-05-11 16:42:05  C3    448.12  357.75
 2013-05-11 16:54:00 COR2A 1836.93  433.67
 2013-05-11 16:54:27 COR2B  653.87  450.07
 2013-05-11 17:24:00 COR2A 1813.47  450.47
 2013-05-11 17:24:27 COR2B  656.33  467.07
 2013-05-11 17:39:27 COR2B  657.73  475.13
 2013-05-11 17:54:00 COR2A 1789.80  467.20
 2013-05-11 17:54:27 COR2B  659.07  483.60
 2013-05-11 18:24:00 COR2A 1766.20  484.07
 2013-05-11 18:24:27 COR2B  662.20  501.00
 2013-05-11 18:39:27 COR2B  663.93  509.53
 2013-05-11 18:54:00 COR2A 1742.27  501.20
 2013-05-11 18:54:27 COR2B  665.20  518.13
 2013-05-11 19:24:00 COR2A 1718.40  518.53
 2013-05-11 19:24:27 COR2B  668.33  535.53
 2013-05-11 19:39:27 COR2B  670.40  544.53
 2013-05-11 19:54:00 COR2A 1693.53  536.20
 2013-05-11 19:54:27 COR2B  672.27  553.40
 2013-05-11 20:12:06  C2    329.88    6.88
 2013-05-11 20:24:00 COR2A 1668.87  553.93
 2013-05-11 20:24:06  C2    335.50   13.88
 2013-05-11 20:24:27 COR2B  675.33  570.73
 2013-05-11 20:36:05  C2    341.25   21.00
 2013-05-11 20:39:27 COR2B  677.40  579.67
 2013-05-11 20:48:05  C2    347.25   27.88
 2013-05-11 20:54:00 COR2A 1643.60  571.93
 2013-05-11 20:54:27 COR2B  679.40  588.60
 2013-05-11 21:12:09  C2    358.75   42.75
 2013-05-11 21:24:00 COR2A 1617.93  590.53
 2013-05-11 21:24:05  C2    364.38   50.00
 2013-05-11 21:24:27 COR2B  683.40  606.93
 2013-05-11 21:36:05  C2    370.50   57.00
 2013-05-11 21:39:27 COR2B  685.47  616.33
 2013-05-11 21:48:05  C2    376.38   64.50
 2013-05-11 21:54:00 COR2A 1592.13  608.87
 2013-05-11 21:54:27 COR2B  687.53  625.27
 2013-05-11 22:00:07  C2    382.12   72.62
 2013-05-11 22:12:09  C2    387.62   79.88
 2013-05-11 22:24:00 COR2A 1565.80  627.80
 2013-05-11 22:24:05  C2    393.62   87.12
 2013-05-11 22:24:27 COR2B  692.20  644.33
 2013-05-11 22:36:06  C2    399.75   95.38
 2013-05-11 22:39:27 COR2B  694.60  653.33
 2013-05-11 22:54:00 COR2A 1539.40  646.93
 2013-05-11 22:54:27 COR2B  697.07  663.20
 2013-05-11 23:12:45  C2    417.75  118.75
 2013-05-11 23:24:00 COR2A 1512.33  666.53
 2013-05-11 23:24:05  C2    423.88  126.38
 2013-05-11 23:24:27 COR2B  702.07  682.33
 2013-05-11 23:36:05  C2    429.75  134.75
 2013-05-11 23:39:27 COR2B  705.07  692.20
 2013-05-11 23:48:05  C2    435.88  143.12
 2013-05-11 23:54:00 COR2A 1484.33  686.53
 2013-05-11 23:54:27 COR2B  708.13  702.20
 2013-05-12 00:00:05  C2    441.88  151.00
 2013-05-12 00:12:05  C2    447.88  159.12
 2013-05-12 00:24:00 COR2A 1456.40  706.60
 2013-05-12 00:24:05  C2    454.12  167.75
 2013-05-12 00:24:27 COR2B  713.73  721.73
 2013-05-12 00:36:05  C2    460.25  176.38
 2013-05-12 00:39:27 COR2B  717.20  731.60
 2013-05-12 00:48:06  C2    466.12  184.88
 2013-05-12 00:54:00 COR2A 1427.20  727.67
 2013-05-12 00:54:27 COR2B  720.33  742.00
 2013-05-12 01:24:00 COR2A 1398.07  748.73
 2013-05-12 01:24:27 COR2B  727.13  762.27
 2013-05-12 01:25:50  C2    486.12  212.88
 2013-05-12 01:36:21  C2    491.25  220.62
 2013-05-12 01:39:27 COR2B  731.07  773.27
 2013-05-12 01:48:05  C2    497.50  229.38
 2013-05-12 01:54:00 COR2A 1367.33  770.60
 2013-05-12 01:54:27 COR2B  734.87  783.73
 2013-05-12 02:00:05  C2    503.88  239.12
 2013-05-12 02:12:05  C2    510.38  248.75
 2013-05-12 02:24:00 COR2A 1336.93  792.80
 2013-05-12 02:24:06  C2    516.75  258.25
 2013-05-12 02:24:27 COR2B  743.40  805.40
 2013-05-12 02:36:06  C2    523.00  268.12
 2013-05-12 02:39:27 COR2B  747.47  816.20
 2013-05-12 02:48:07  C2    529.25  277.25
 2013-05-12 02:54:00 COR2A 1304.60  816.00
 2013-05-12 02:54:27 COR2B  751.53  826.53
 2013-05-12 03:12:09  C2    542.00  299.12
 2013-05-12 03:24:00 COR2A 1271.60  839.53
 2013-05-12 03:24:27 COR2B  763.00  850.93
 2013-05-12 03:39:27 COR2B  768.33  862.67
 2013-05-12 03:54:00 COR2A 1237.40  864.40
 2013-05-12 03:54:27 COR2B  775.53  874.73
 2013-05-12 04:24:00 COR2A 1200.93  890.47
 2013-05-12 04:24:27 COR2B  787.27  898.20
 2013-05-12 04:39:27 COR2B  795.60  911.33
 2013-05-12 04:54:27 COR2B  803.87  924.47
