#SOHO-4075
#Discoverer: M. Uchina
#Comet Group: kreutz
#Original Report: 2020-10-14 22:50:13
#    DATE     TIME    TEL    COL     ROW  
 2020-10-14 08:09:01 HI1A    59.25  329.93
 2020-10-14 08:49:01 HI1A    56.20  333.92
 2020-10-14 09:29:01 HI1A    51.51  336.97
 2020-10-14 10:09:01 HI1A    47.52  340.72
 2020-10-14 10:49:01 HI1A    43.77  344.47
 2020-10-14 11:29:01 HI1A    41.19  347.28
 2020-10-14 12:09:01 HI1A    35.80  350.56
 2020-10-14 12:49:01 HI1A    32.28  353.85
 2020-10-14 13:29:01 HI1A    27.83  357.60
 2020-10-14 14:09:01 HI1A    23.84  360.65
 2020-10-14 14:49:01 HI1A    18.68  364.63
 2020-10-14 15:29:01 HI1A    14.93  367.92
 2020-10-14 16:09:01 HI1A    10.48  372.37
 2020-10-14 16:49:01 HI1A     6.02  375.89
 2020-10-14 17:29:01 HI1A     0.86  379.64
 2020-10-14 21:42:08  C3    649.77  357.30
 2020-10-14 21:54:07  C3    645.19  360.50
 2020-10-14 22:06:07  C3    643.24  361.99
 2020-10-14 22:18:08  C3    640.83  363.83
 2020-10-14 22:30:07  C3    638.65  365.09
 2020-10-14 23:18:08  C3    629.02  374.26
 2020-10-14 23:30:08  C3    627.53  374.83
 2020-10-14 23:42:09  C3    624.67  376.44
 2020-10-15 00:18:08  C3    618.82  382.97
 2020-10-15 00:30:07  C3    616.42  384.92
 2020-10-15 00:42:07  C3    612.86  386.64
 2020-10-15 00:48:07  C2   1005.79   24.64
 2020-10-15 00:54:08  C3    610.69  388.13
 2020-10-15 01:25:23  C2    971.20   52.63
 2020-10-15 01:36:07  C2    962.21   60.83
 2020-10-15 01:48:08  C2    950.41   69.63
 2020-10-15 02:00:07  C2    939.21   78.43
 2020-10-15 02:12:07  C2    930.21   87.83
 2020-10-15 02:36:07  C2    906.62  107.02
 2020-10-15 02:48:08  C2    893.82  117.22
 2020-10-15 03:24:07  C2    859.00  147.43
 2020-10-15 03:36:07  C2    848.01  156.03
 2020-10-15 03:48:08  C2    834.81  166.42
 2020-10-15 04:12:07  C2    811.22  187.82
 2020-10-15 04:24:07  C2    797.62  197.62
