#SOHO-2273
#Discoverer: S. Schmalz
#Comet Group: kreutz
#Original Report: 2012-04-21 22:17:57
#    DATE     TIME    TEL    COL     ROW  
 2012-04-22 02:18:05  C3    225.50  210.00
 2012-04-22 02:42:05  C3    228.62  212.50
 2012-04-22 03:30:05  C3    233.50  216.38
 2012-04-22 04:06:05  C3    237.50  219.25
 2012-04-22 04:30:05  C3    239.50  221.38
 2012-04-22 05:06:05  C3    243.38  224.38
 2012-04-22 05:30:05  C3    246.50  227.38
 2012-04-22 06:06:05  C3    249.38  229.88
 2012-04-22 06:30:05  C3    252.50  232.38
 2012-04-22 06:54:05  C3    254.38  234.12
 2012-04-22 07:18:07  C3    257.62  236.50
 2012-04-22 07:42:06  C3    260.50  238.62
 2012-04-22 08:06:07  C3    263.12  241.12
 2012-04-22 08:30:05  C3    265.50  243.38
 2012-04-22 09:06:05  C3    269.38  246.38
 2012-04-22 09:30:05  C3    272.25  248.88
 2012-04-22 09:54:05  C3    274.38  251.38
 2012-04-22 10:18:05  C3    277.38  253.38
 2012-04-22 10:42:05  C3    280.25  255.50
 2012-04-22 11:06:05  C3    282.75  257.62
 2012-04-22 11:30:06  C3    285.50  260.38
 2012-04-22 11:54:05  C3    288.38  262.50
 2012-04-22 12:18:05  C3    290.38  264.38
 2012-04-22 12:42:05  C3    293.38  267.50
 2012-04-22 13:30:05  C3    298.88  271.88
 2012-04-22 13:54:05  C3    301.50  274.38
 2012-04-22 14:18:05  C3    304.50  276.38
 2012-04-22 14:42:07  C3    307.25  278.88
 2012-04-22 15:18:06  C3    311.50  282.38
 2012-04-22 15:42:05  C3    314.12  284.75
 2012-04-22 16:06:05  C3    317.00  286.88
 2012-04-22 16:30:05  C3    319.88  290.00
 2012-04-22 16:39:24 COR2B  549.75  135.25
 2012-04-22 16:54:05  C3    323.00  292.50
 2012-04-22 16:54:24 COR2B  550.50  144.00
 2012-04-22 17:18:05  C3    325.50  295.00
 2012-04-22 17:24:24 COR2B  553.42  159.25
 2012-04-22 17:39:24 COR2B  554.67  167.08
 2012-04-22 17:42:05  C3    328.00  297.00
 2012-04-22 17:54:24 COR2B  556.33  174.00
 2012-04-22 18:06:05  C3    331.25  299.50
 2012-04-22 18:24:24 COR2B  559.50  191.17
 2012-04-22 18:30:05  C3    334.12  302.00
 2012-04-22 18:39:24 COR2B  560.42  197.67
 2012-04-22 18:54:07  C3    337.25  304.62
 2012-04-22 18:54:24 COR2B  561.33  205.42
 2012-04-22 19:18:05  C3    340.12  307.38
 2012-04-22 19:24:24 COR2B  564.58  220.67
 2012-04-22 19:39:24 COR2B  566.08  229.50
 2012-04-22 19:42:05  C3    343.00  309.88
 2012-04-22 19:54:24 COR2B  568.33  237.92
 2012-04-22 20:06:05  C3    346.50  312.62
 2012-04-22 20:24:24 COR2B  569.83  252.75
 2012-04-22 20:30:05  C3    348.62  315.25
 2012-04-22 20:39:24 COR2B  572.17  261.17
 2012-04-22 20:54:24 COR2B  573.92  268.92
 2012-04-22 21:18:05  C3    355.25  320.62
 2012-04-22 21:24:24 COR2B  576.50  284.50
 2012-04-22 21:39:24 COR2B  579.08  293.67
 2012-04-22 21:42:05  C3    358.12  323.38
 2012-04-22 21:54:24 COR2B  579.92  301.25
 2012-04-22 22:06:07  C3    361.25  325.75
 2012-04-22 22:18:05  C3    362.75  327.38
 2012-04-22 22:24:24 COR2B  583.67  317.08
 2012-04-22 22:39:24 COR2B  585.50  326.42
 2012-04-22 22:54:24 COR2B  586.92  334.00
 2012-04-22 23:06:13  C3    368.75  333.12
 2012-04-22 23:24:23 COR2B  590.58  349.67
 2012-04-22 23:30:05  C3    371.88  335.75
 2012-04-22 23:39:23 COR2B  592.42  357.67
 2012-04-22 23:54:05  C3    375.38  338.62
 2012-04-22 23:54:23 COR2B  594.00  366.00
 2012-04-23 00:18:06  C3    378.38  341.38
 2012-04-23 00:24:23 COR2B  597.58  381.75
 2012-04-23 00:39:23 COR2B  600.58  393.00
 2012-04-23 00:42:05  C3    381.50  344.38
 2012-04-23 00:54:23 COR2B  602.58  401.83
 2012-04-23 01:24:23 COR2B  606.83  418.67
 2012-04-23 01:30:05  C3    388.25  350.25
 2012-04-23 01:39:23 COR2B  609.58  426.50
 2012-04-23 01:54:05  C3    391.00  353.00
 2012-04-23 01:54:23 COR2B  611.50  435.92
 2012-04-23 02:18:05  C3    394.50  356.38
 2012-04-23 02:24:23 COR2B  615.92  453.17
 2012-04-23 02:39:23 COR2B  617.67  461.92
 2012-04-23 02:42:06  C3    398.12  359.38
 2012-04-23 02:54:23 COR2B  618.92  469.75
 2012-04-23 03:18:05  C3    403.00  363.62
 2012-04-23 03:24:23 COR2B  624.00  488.83
 2012-04-23 03:39:23 COR2B  627.50  496.92
 2012-04-23 03:42:05  C3    406.00  366.88
 2012-04-23 03:54:23 COR2B  629.50  505.42
 2012-04-23 04:06:05  C3    410.00  370.25
 2012-04-23 04:24:23 COR2B  636.17  526.33
 2012-04-23 04:30:05  C3    413.50  373.50
 2012-04-23 04:39:23 COR2B  639.08  534.00
 2012-04-23 04:54:05  C3    417.00  376.75
 2012-04-23 04:54:23 COR2B  643.00  545.50
 2012-04-23 05:18:05  C3    420.25  379.88
 2012-04-23 05:24:23 COR2B  647.75  562.67
 2012-04-23 05:39:23 COR2B  650.17  572.00
 2012-04-23 05:42:05  C3    423.75  382.88
 2012-04-23 05:48:06  C2    127.00   17.55
 2012-04-23 05:54:23 COR2B  653.25  581.17
 2012-04-23 06:00:07  C2    135.20   25.35
 2012-04-23 06:06:05  C3    427.75  386.75
 2012-04-23 06:12:05  C2    143.70   33.10
 2012-04-23 06:24:06  C2    152.20   40.85
 2012-04-23 06:24:23 COR2B  658.83  599.83
 2012-04-23 06:30:05  C3    431.00  389.75
 2012-04-23 06:36:05  C2    161.00   48.55
 2012-04-23 06:48:06  C2    169.35   56.40
 2012-04-23 06:54:05  C3    435.00  393.75
 2012-04-23 07:00:08  C2    178.20   64.60
 2012-04-23 07:12:06  C2    187.20   72.60
 2012-04-23 07:18:06  C3    438.50  397.25
 2012-04-23 07:24:05  C2    195.73   80.67
 2012-04-23 07:24:23 COR2B  672.33  638.33
 2012-04-23 07:36:05  C2    204.80   89.27
 2012-04-23 07:39:23 COR2B  676.33  649.58
 2012-04-23 07:42:07  C3    442.12  400.62
 2012-04-23 07:48:05  C2    213.60   97.47
 2012-04-23 07:54:23 COR2B  679.75  659.33
 2012-04-23 08:00:06  C2    222.60  105.93
 2012-04-23 08:06:05  C3    446.38  404.62
 2012-04-23 08:12:05  C2    231.73  114.27
 2012-04-23 08:24:07  C2    240.93  122.93
 2012-04-23 08:24:23 COR2B  687.67  679.50
 2012-04-23 08:30:05  C3    449.50  408.00
 2012-04-23 08:36:05  C2    250.20  131.80
 2012-04-23 08:39:23 COR2B  690.58  688.42
 2012-04-23 08:48:05  C2    259.60  140.50
 2012-04-23 08:54:23 COR2B  695.67  699.83
 2012-04-23 09:06:05  C3    455.62  414.25
 2012-04-23 09:12:10  C2    278.70  158.60
 2012-04-23 09:24:05  C2    287.60  167.60
 2012-04-23 09:24:23 COR2B  703.42  720.67
 2012-04-23 09:30:05  C3    459.50  418.12
 2012-04-23 09:36:06  C2    297.30  176.80
 2012-04-23 09:39:23 COR2B  707.33  730.33
 2012-04-23 09:48:05  C2    307.20  186.10
 2012-04-23 09:54:23 COR2B  712.58  741.83
 2012-04-23 10:00:05  C2    316.80  195.50
 2012-04-23 10:12:05  C2    326.75  205.38
 2012-04-23 10:24:05  C2    336.62  214.75
 2012-04-23 10:24:23 COR2B  720.75  763.25
 2012-04-23 10:36:07  C2    347.00  225.00
 2012-04-23 10:39:23 COR2B  727.00  775.17
 2012-04-23 10:48:05  C2    357.00  235.12
 2012-04-23 11:00:06  C2    367.38  245.25
 2012-04-23 11:12:06  C2    377.50  255.38
 2012-04-23 11:24:06  C2    387.75  266.12
 2012-04-23 11:36:05  C2    397.25  276.38
