#SOHO-4095
#Discoverer: S. Liwo
#Comet Group: kreutz
#Original Report: 2020-11-13 14:45:08
#    DATE     TIME    TEL    COL     ROW  
 2020-11-13 08:09:01 HI1A    63.84  336.48
 2020-11-13 08:49:01 HI1A    56.99  341.51
 2020-11-13 09:29:01 HI1A    51.66  344.40
 2020-11-13 10:09:01 HI1A    47.25  347.29
 2020-11-13 10:49:01 HI1A    40.70  352.47
 2020-11-13 11:29:01 HI1A    35.83  355.51
 2020-11-13 12:09:01 HI1A    30.35  359.77
 2020-11-13 12:49:01 HI1A    23.20  363.43
 2020-11-13 13:29:01 HI1A    17.72  366.32
 2020-11-13 14:09:01 HI1A    12.39  370.43
 2020-11-13 14:49:01 HI1A     5.24  375.15
 2020-11-13 15:29:01 HI1A    -0.09  379.25
 2020-11-13 18:30:08  C3    562.22  393.26
 2020-11-13 18:42:07  C3    561.03  394.87
 2020-11-13 18:54:07  C3    560.06  396.68
 2020-11-13 19:06:07  C3    558.45  398.77
 2020-11-13 19:18:07  C3    557.20  400.03
 2020-11-13 19:30:09  C3    555.94  402.26
 2020-11-13 19:42:07  C3    554.13  404.28
 2020-11-13 19:54:08  C3    552.73  405.68
 2020-11-13 22:00:36  C2    602.89    2.71
 2020-11-13 22:12:07  C2    596.39   12.19
 2020-11-13 22:24:07  C2    590.42   21.78
 2020-11-13 22:36:07  C2    583.82   31.15
 2020-11-13 23:12:13  C2    565.28   59.92
 2020-11-13 23:24:09  C2    558.99   69.94
 2020-11-13 23:36:07  C2    552.81   79.95
 2020-11-13 23:48:07  C2    545.89   89.86
 2020-11-14 00:00:08  C2    540.27   99.45
 2020-11-14 00:12:07  C2    533.84  109.20
 2020-11-14 00:24:07  C2    526.99  119.91
 2020-11-14 00:36:07  C2    521.52  130.08
 2020-11-14 00:48:07  C2    514.67  140.90
