#SOHO-1448
#Discoverer: H. Su
#Comet Group: kreutz
#Original Report: 2008-03-07 10:52:41
#    DATE     TIME    TEL    COL     ROW  
 2008-03-06 05:43:51 HI1A   906.33  268.92
 2008-03-06 06:23:51 HI1A   920.58  282.50
 2008-03-06 07:03:51 HI1A   922.67  285.25
 2008-03-06 07:43:51 HI1A   929.50  291.00
 2008-03-06 08:23:51 HI1A   932.75  295.67
 2008-03-06 10:23:51 HI1A   945.80  300.13
 2008-03-06 11:03:51 HI1A   948.67  304.13
 2008-03-06 11:43:51 HI1A   952.80  307.13
 2008-03-06 12:23:51 HI1A   958.60  310.20
 2008-03-06 13:03:51 HI1A   963.33  314.00
 2008-03-06 13:43:51 HI1A   967.93  317.13
 2008-03-06 14:23:51 HI1A   972.33  320.00
 2008-03-06 15:03:51 HI1A   977.27  323.73
 2008-03-06 15:43:51 HI1A   981.00  327.93
 2008-03-06 16:23:51 HI1A   986.40  330.53
 2008-03-06 17:03:51 HI1A   992.20  335.80
 2008-03-06 17:43:51 HI1A   995.67  337.87
 2008-03-06 18:23:51 HI1A  1000.27  341.47
 2008-03-06 19:03:51 HI1A  1004.73  344.73
 2008-03-06 19:43:51 HI1A  1009.00  347.53
 2008-03-06 20:23:51 HI1A  1015.13  352.33
 2008-03-07 01:42:04  C3    276.55  363.65
 2008-03-07 02:18:04  C3    283.30  368.30
 2008-03-07 02:42:04  C3    287.30  371.45
 2008-03-07 03:18:04  C3    294.42  375.83
 2008-03-07 03:42:04  C3    298.50  378.33
 2008-03-07 04:18:04  C3    305.50  384.50
 2008-03-07 04:42:04  C3    310.10  387.20
 2008-03-07 05:18:04  C3    317.30  392.60
 2008-03-07 05:42:04  C3    321.50  396.50
 2008-03-07 06:18:04  C3    328.20  400.60
 2008-03-07 06:42:04  C3    333.40  404.20
 2008-03-07 07:42:04  C3    345.00  413.80
 2008-03-07 08:18:04  C3    353.30  419.20
 2008-03-07 09:18:06  C3    366.20  428.90
 2008-03-07 09:42:04  C3    371.70  432.70
 2008-03-07 10:19:58  C3    379.00  438.90
 2008-03-07 10:42:04  C3    384.90  443.10
