#SOHO-3875
#Discoverer: M. Uchina
#Comet Group: kreutz
#Original Report: 2019-12-04 06:59:39
#    DATE     TIME    TEL    COL     ROW  
 2019-12-03 13:29:01 HI1A    42.73  337.71
 2019-12-03 14:09:01 HI1A    35.17  344.79
 2019-12-03 14:49:01 HI1A    30.68  347.66
 2019-12-03 15:29:01 HI1A    23.98  352.06
 2019-12-03 16:09:01 HI1A    19.10  356.65
 2019-12-03 16:49:01 HI1A    14.13  359.90
 2019-12-03 17:29:01 HI1A     7.72  364.30
 2019-12-03 18:09:01 HI1A     2.17  368.42
 2019-12-04 01:48:08  C2    333.25    6.86
 2019-12-04 02:00:07  C2    331.42   16.89
 2019-12-04 02:12:07  C2    329.37   26.19
 2019-12-04 02:24:08  C2    327.83   36.59
 2019-12-04 02:36:07  C2    326.22   49.69
 2019-12-04 02:48:07  C2    324.39   58.41
 2019-12-04 03:24:07  C2    318.31   91.35
 2019-12-04 03:36:07  C2    316.19  102.97
