#SOHO-4085
#Discoverer: M. Biesiada
#Comet Group: kreutz
#Original Report: 2020-11-05 09:42:38
#    DATE     TIME    TEL    COL     ROW  
 2020-11-04 22:49:01 HI1A    65.55  327.38
 2020-11-04 23:29:01 HI1A    60.53  330.77
 2020-11-05 00:09:01 HI1A    56.76  333.79
 2020-11-05 00:49:01 HI1A    49.72  338.19
 2020-11-05 01:29:01 HI1A    45.33  341.58
 2020-11-05 02:09:01 HI1A    39.17  345.35
 2020-11-05 02:49:01 HI1A    34.77  349.11
 2020-11-05 03:29:01 HI1A    29.00  352.38
 2020-11-05 04:09:01 HI1A    24.47  356.65
 2020-11-05 04:49:01 HI1A    17.44  361.30
 2020-11-05 05:29:01 HI1A    12.42  364.82
 2020-11-05 06:09:01 HI1A     6.39  368.96
 2020-11-05 06:49:01 HI1A     0.36  373.11
 2020-11-05 14:12:07  C2    704.14    8.43
 2020-11-05 14:24:07  C2    695.62   19.11
 2020-11-05 14:36:08  C2    689.48   27.86
 2020-11-05 14:48:07  C2    680.51   38.76
 2020-11-05 15:12:11  C2    664.38   59.55
 2020-11-05 15:24:08  C2    656.88   68.19
 2020-11-05 15:36:07  C2    646.88   79.43
 2020-11-05 15:48:07  C2    639.91   89.88
 2020-11-05 16:00:07  C2    631.84   99.87
