#SOHO-4108
#Discoverer: W. Boonplod
#Comet Group: kreutz
#Original Report: 2020-12-13 15:14:59
#    DATE     TIME    TEL    COL     ROW  
 2020-12-13 06:09:01 HI1A   129.23  223.48
 2020-12-13 06:49:01 HI1A   125.02  226.28
 2020-12-13 07:29:01 HI1A   119.05  230.85
 2020-12-13 08:09:01 HI1A   113.09  234.35
 2020-12-13 08:49:01 HI1A   109.23  236.81
 2020-12-13 09:29:01 HI1A   103.61  242.07
 2020-12-13 10:09:01 HI1A   101.51  243.83
 2020-12-13 10:49:01 HI1A    93.79  248.74
 2020-12-13 11:29:01 HI1A    89.93  251.55
 2020-12-13 12:09:01 HI1A    86.07  255.06
 2020-12-13 12:49:01 HI1A    80.10  257.51
 2020-12-13 13:29:01 HI1A    75.54  262.07
 2020-12-13 14:09:01 HI1A    70.98  265.23
 2020-12-13 14:49:01 HI1A    66.07  269.44
 2020-12-13 15:29:01 HI1A    61.16  272.95
 2020-12-13 16:09:01 HI1A    55.54  276.81
 2020-12-13 16:49:01 HI1A    51.33  280.67
 2020-12-13 17:29:01 HI1A    46.42  284.18
 2020-12-13 18:09:01 HI1A    41.16  288.04
 2020-12-13 18:49:01 HI1A    36.60  291.20
 2020-12-13 19:06:07  C3    458.07  254.67
 2020-12-13 19:18:07  C3    458.00  256.51
 2020-12-13 19:29:01 HI1A    31.33  295.41
 2020-12-13 19:30:07  C3    458.07  258.36
 2020-12-13 19:54:08  C3    457.37  261.73
 2020-12-13 20:06:08  C3    457.05  263.58
 2020-12-13 20:09:01 HI1A    26.42  299.62
 2020-12-13 20:18:07  C3    457.18  265.23
 2020-12-13 20:30:07  C3    456.86  266.69
 2020-12-13 20:49:01 HI1A    20.46  303.83
 2020-12-13 21:29:01 HI1A    15.54  306.63
 2020-12-13 21:42:08  C3    455.78  275.41
 2020-12-13 21:54:07  C3    455.78  277.89
 2020-12-13 22:06:08  C3    455.14  279.61
 2020-12-13 22:09:01 HI1A    10.98  310.49
 2020-12-13 22:18:07  C3    454.88  280.82
 2020-12-13 22:30:08  C3    454.82  283.43
 2020-12-13 22:49:00 HI1A     5.72  315.41
 2020-12-13 23:06:16  C3    454.18  286.68
 2020-12-13 23:18:07  C3    453.80  289.54
 2020-12-13 23:29:01 HI1A     0.46  319.26
 2020-12-13 23:54:08  C3    453.23  294.24
 2020-12-14 00:06:07  C3    452.78  296.15
 2020-12-14 00:18:08  C3    452.72  297.55
 2020-12-14 00:30:07  C3    452.98  299.59
 2020-12-14 00:42:07  C3    452.98  300.86
 2020-12-14 00:54:07  C3    452.78  302.83
 2020-12-14 01:30:24  C3    451.96  307.54
 2020-12-14 01:42:07  C3    451.96  309.96
 2020-12-14 01:54:09  C3    452.02  311.36
 2020-12-14 02:06:07  C3    451.89  313.08
 2020-12-14 02:18:07  C3    451.70  314.99
 2020-12-14 02:30:07  C3    451.19  316.64
 2020-12-14 02:42:07  C3    450.94  318.04
 2020-12-14 03:06:09  C3    450.81  321.79
 2020-12-14 03:18:08  C3    450.88  323.77
 2020-12-14 03:30:07  C3    450.75  325.23
 2020-12-14 03:42:07  C3    450.56  327.01
 2020-12-14 03:54:07  C3    449.73  328.54
 2020-12-14 04:06:07  C3    449.92  330.32
 2020-12-14 04:18:08  C3    449.99  332.10
 2020-12-14 04:30:07  C3    449.92  333.82
 2020-12-14 04:42:07  C3    449.99  335.79
 2020-12-14 05:18:07  C3    449.16  341.08
 2020-12-14 05:30:07  C3    449.09  342.67
 2020-12-14 05:42:08  C3    449.35  344.51
 2020-12-14 05:54:07  C3    449.09  346.29
 2020-12-14 06:06:07  C3    449.09  348.14
 2020-12-14 06:18:08  C3    448.78  349.86
 2020-12-14 06:30:07  C3    449.03  351.64
 2020-12-14 06:42:07  C3    448.90  353.23
 2020-12-14 06:54:09  C3    448.78  355.65
 2020-12-14 07:06:08  C3    448.39  357.24
 2020-12-14 07:18:08  C3    448.49  358.78
 2020-12-14 07:24:00 COR2A 1674.51  349.81
 2020-12-14 07:30:07  C3    448.56  360.62
 2020-12-14 07:39:00 COR2A 1663.06  358.03
 2020-12-14 07:42:07  C3    448.30  362.47
 2020-12-14 07:54:00 COR2A 1653.84  366.24
 2020-12-14 07:54:07  C3    448.43  364.12
 2020-12-14 08:06:07  C3    448.37  366.09
 2020-12-14 08:18:09  C3    448.11  367.94
 2020-12-14 08:24:00 COR2A 1632.68  384.92
 2020-12-14 08:30:07  C3    448.05  369.79
 2020-12-14 08:39:00 COR2A 1622.47  393.13
 2020-12-14 08:42:08  C3    448.05  371.63
 2020-12-14 08:54:00 COR2A 1611.77  403.09
 2020-12-14 09:06:07  C3    448.18  375.51
 2020-12-14 09:18:07  C3    447.86  377.55
 2020-12-14 09:24:00 COR2A 1590.11  420.77
 2020-12-14 09:30:07  C3    447.92  379.14
 2020-12-14 09:39:00 COR2A 1580.65  429.23
 2020-12-14 09:42:07  C3    447.92  380.86
 2020-12-14 09:54:00 COR2A 1570.44  438.69
 2020-12-14 09:54:07  C3    447.98  382.83
 2020-12-14 10:06:07  C3    447.92  384.74
 2020-12-14 10:18:07  C3    447.73  386.78
 2020-12-14 10:24:00 COR2A 1549.28  456.37
 2020-12-14 10:30:07  C3    447.86  388.75
 2020-12-14 10:39:00 COR2A 1538.97  466.24
 2020-12-14 10:42:07  C3    447.92  390.79
 2020-12-14 10:54:00 COR2A 1528.72  474.74
 2020-12-14 10:54:09  C3    447.92  392.82
 2020-12-14 11:06:07  C3    448.11  394.67
 2020-12-14 11:18:09  C3    447.86  396.70
 2020-12-14 11:24:00 COR2A 1505.72  494.24
 2020-12-14 11:30:07  C3    447.92  398.61
 2020-12-14 11:39:00 COR2A 1496.22  503.99
 2020-12-14 11:42:08  C3    447.92  400.71
 2020-12-14 11:54:00 COR2A 1485.47  512.99
 2020-12-14 11:54:07  C3    448.37  402.18
 2020-12-14 12:06:07  C3    448.18  404.59
 2020-12-14 12:18:07  C3    448.30  406.38
 2020-12-14 12:24:00 COR2A 1463.97  531.49
 2020-12-14 12:30:07  C3    448.30  408.22
 2020-12-14 12:39:00 COR2A 1452.72  542.24
 2020-12-14 12:42:07  C3    448.37  410.32
 2020-12-14 12:54:00 COR2A 1441.97  550.99
 2020-12-14 12:54:07  C3    448.30  412.36
 2020-12-14 13:24:00 COR2A 1418.22  572.74
 2020-12-14 13:30:24  C3    449.00  418.38
 2020-12-14 13:39:00 COR2A 1406.72  583.74
 2020-12-14 13:42:07  C3    449.00  420.60
 2020-12-14 13:54:00 COR2A 1396.47  592.49
 2020-12-14 14:12:07  C2    179.97    7.68
 2020-12-14 14:18:07  C3    449.13  427.03
 2020-12-14 14:24:00 COR2A 1372.72  613.24
 2020-12-14 14:24:07  C2    181.05   17.40
 2020-12-14 14:36:07  C2    181.73   26.86
 2020-12-14 14:39:00 COR2A 1362.72  622.98
 2020-12-14 14:48:07  C2    182.27   37.12
 2020-12-14 14:54:00 COR2A 1351.24  632.45
 2020-12-14 15:12:12  C2    184.03   57.52
 2020-12-14 15:24:00 COR2A 1327.84  653.86
 2020-12-14 15:24:07  C2    185.24   67.65
 2020-12-14 15:36:07  C2    186.46   77.65
 2020-12-14 15:39:00 COR2A 1314.39  665.82
 2020-12-14 15:48:08  C2    187.67   88.32
 2020-12-14 15:54:00 COR2A 1305.68  674.28
 2020-12-14 16:00:07  C2    188.89   99.13
 2020-12-14 16:12:07  C2    190.37  109.53
 2020-12-14 16:24:07  C2    191.32  119.93
 2020-12-14 16:36:07  C2    193.46  131.24
 2020-12-14 16:48:07  C2    195.48  141.64
 2020-12-14 17:00:07  C2    196.70  153.80
 2020-12-14 17:12:07  C2    198.86  164.34
 2020-12-14 17:24:07  C2    200.75  175.28
 2020-12-14 17:36:07  C2    202.37  187.17
 2020-12-14 17:48:07  C2    205.21  197.16
 2020-12-14 18:00:07  C2    207.51  208.92
