#SOHO-3665
#Discoverer: H. Tan
#Comet Group: kreutz
#Original Report: 2018-12-05 03:58:08
#    DATE     TIME    TEL    COL     ROW  
 2018-12-04 17:29:01 HI1A    53.00  342.00
 2018-12-04 18:09:01 HI1A    47.00  345.00
 2018-12-04 18:49:01 HI1A    45.00  349.00
 2018-12-04 19:29:01 HI1A    38.00  352.00
 2018-12-04 20:09:01 HI1A    33.00  356.00
 2018-12-04 21:29:01 HI1A    29.00  360.00
 2018-12-04 22:09:01 HI1A    18.00  368.00
 2018-12-04 22:49:01 HI1A    14.00  370.00
 2018-12-04 23:29:01 HI1A     8.00  375.00
 2018-12-05 00:09:01 HI1A     2.00  380.00
 2018-12-05 07:00:07  C2    302.00   12.00
 2018-12-05 07:24:07  C2    299.00   30.00
 2018-12-05 07:36:08  C2    298.00   41.00
 2018-12-05 07:48:08  C2    295.00   51.00
 2018-12-05 08:00:07  C2    294.00   62.00
 2018-12-05 08:12:07  C2    292.00   70.00
 2018-12-05 08:24:08  C2    292.00   80.00
 2018-12-05 08:36:07  C2    290.00   87.00
 2018-12-05 08:48:07  C2    289.00   89.00
 2018-12-05 09:12:12  C2    286.00  118.00
