#SOHO-2086
#Discoverer: A. Godunov
#Comet Group: kreutz
#Original Report: 2011-06-04 06:56:15
#    DATE     TIME    TEL    COL     ROW  
 2011-06-04 09:06:05  C3    501.50  687.55
 2011-06-04 09:30:06  C3    499.05  684.20
 2011-06-04 09:54:05  C3    498.50  681.35
 2011-06-04 10:18:05  C3    496.35  678.30
 2011-06-04 10:42:06  C3    496.55  675.15
 2011-06-04 15:35:02  C2    359.00 1009.30
 2011-06-04 15:47:07  C2    357.10 1001.75
 2011-06-04 15:59:13  C2    355.00  993.70
 2011-06-04 16:11:18  C2    353.05  985.90
 2011-06-04 16:25:51  C2    351.05  976.60
 2011-06-04 16:55:19  C2    345.95  956.80
 2011-06-04 17:10:03  C2    344.05  946.90
 2011-06-04 17:24:48  C2    341.70  936.85
 2011-06-04 17:39:32  C2    339.15  926.55
 2011-06-04 17:54:16  C2    337.00  915.85
 2011-06-04 18:09:00  C2    335.10  905.90
 2011-06-04 18:23:45  C2    332.90  894.80
 2011-06-04 18:38:28  C2    331.05  883.80
 2011-06-04 18:53:11  C2    329.10  872.95
 2011-06-04 19:07:55  C2    327.20  861.80
 2011-06-04 19:22:38  C2    325.40  850.30
 2011-06-04 19:37:23  C2    323.50  838.40
 2011-06-04 19:52:11  C2    322.25  827.20
 2011-06-04 20:06:56  C2    320.35  815.15
 2011-06-04 20:21:39  C2    319.10  802.80
