#SOHO-4054
#Discoverer: S. Shurpakov
#Comet Group: kreutz
#Original Report: 2020-08-21 17:31:47
#    DATE     TIME    TEL    COL     ROW  
 2020-08-21 13:25:28  C3    728.01  351.97
 2020-08-21 13:37:35  C3    726.15  353.76
 2020-08-21 13:49:39  C3    724.43  355.04
 2020-08-21 14:01:45  C3    722.51  356.51
 2020-08-21 14:13:49  C3    720.02  358.75
 2020-08-21 14:25:55  C3    718.29  359.83
 2020-08-21 14:38:00  C3    716.31  361.43
 2020-08-21 14:50:05  C3    713.43  363.03
 2020-08-21 15:02:44  C3    711.64  364.69
 2020-08-21 15:17:36  C3    708.90  366.93
 2020-08-21 15:32:30  C3    706.66  368.78
 2020-08-21 15:47:23  C3    703.65  370.70
 2020-08-21 15:54:00 COR2A 1318.26  560.50
 2020-08-21 16:02:20  C3    701.10  372.81
 2020-08-21 16:17:13  C3    698.29  375.11
 2020-08-21 16:24:00 COR2A 1318.42  576.13
 2020-08-21 16:32:06  C3    695.09  377.03
 2020-08-21 16:39:00 COR2A 1319.05  581.60
 2020-08-21 16:47:00  C3    692.98  378.94
 2020-08-21 16:54:00 COR2A 1318.58  589.73
 2020-08-21 17:01:55  C3    689.98  381.05
 2020-08-21 17:16:49  C3    687.04  383.10
 2020-08-21 17:24:00 COR2A 1317.33  606.76
 2020-08-21 17:31:42  C3    684.22  385.91
 2020-08-21 17:39:00 COR2A 1317.01  615.52
 2020-08-21 17:46:35  C3    681.22  387.83
 2020-08-21 17:54:00 COR2A 1315.76  623.96
 2020-08-21 18:01:27  C3    678.28  389.81
 2020-08-21 18:16:23  C3    675.28  391.85
 2020-08-21 18:24:00 COR2A 1315.14  640.06
 2020-08-21 18:31:22  C3    672.66  394.03
 2020-08-21 18:39:00 COR2A 1314.67  648.50
 2020-08-21 18:46:15  C3    669.46  396.14
 2020-08-21 18:54:00 COR2A 1314.04  656.47
 2020-08-21 19:01:10  C3    666.59  398.87
 2020-08-21 19:16:04  C3    663.52  400.92
 2020-08-21 19:24:00 COR2A 1312.48  674.29
 2020-08-21 19:39:00 COR2A 1310.92  683.19
 2020-08-21 19:45:50  C3    657.32  405.59
 2020-08-21 19:54:00 COR2A 1310.76  692.22
 2020-08-21 20:24:00 COR2A 1308.42  710.20
 2020-08-21 20:39:00 COR2A 1307.01  719.73
 2020-08-21 20:47:16  C3    643.77  414.98
 2020-08-21 20:54:00 COR2A 1305.76  728.95
 2020-08-21 21:18:08  C3    636.80  420.22
 2020-08-21 21:24:00 COR2A 1302.63  748.02
 2020-08-21 21:30:07  C3    633.73  422.27
 2020-08-21 21:39:00 COR2A 1300.91  757.87
 2020-08-21 21:42:07  C3    630.54  424.38
 2020-08-21 21:54:00 COR2A 1298.88  767.87
 2020-08-21 21:54:07  C3    628.43  426.42
 2020-08-21 22:06:07  C3    625.30  428.47
 2020-08-21 22:18:07  C3    622.10  430.90
 2020-08-21 22:24:00 COR2A 1294.82  788.19
 2020-08-21 22:30:09  C3    619.16  432.94
 2020-08-21 22:39:00 COR2A 1292.01  798.66
 2020-08-21 22:54:00 COR2A 1289.66  808.66
 2020-08-21 23:06:15  C3    609.70  438.95
 2020-08-21 23:12:13  C2    997.20  271.18
 2020-08-21 23:18:07  C3    606.29  441.48
 2020-08-21 23:24:07  C2    982.53  281.57
 2020-08-21 23:30:07  C3    602.97  443.65
 2020-08-21 23:36:09  C2    966.84  292.62
 2020-08-21 23:42:07  C3    599.45  445.95
 2020-08-21 23:48:07  C2    951.16  303.85
 2020-08-21 23:54:07  C3    595.87  448.06
 2020-08-22 00:00:08  C2    934.91  315.08
 2020-08-22 00:06:09  C3    592.48  450.49
 2020-08-22 00:12:07  C2    917.46  326.87
 2020-08-22 00:18:07  C3    589.16  452.54
 2020-08-22 00:24:07  C2    900.23  338.77
 2020-08-22 00:36:09  C2    882.99  350.46
 2020-08-22 00:48:07  C2    864.34  362.86
