#SOHO-1435
#Discoverer: H. Su
#Comet Group: kreutz
#Original Report: 2008-02-03 23:00:59
#    DATE     TIME    TEL    COL     ROW  
 2008-02-03 10:23:51 HI1A   994.70  313.40
 2008-02-03 11:03:51 HI1A   999.90  317.70
 2008-02-03 11:43:51 HI1A  1003.40  320.50
 2008-02-03 12:23:51 HI1A  1007.50  325.00
 2008-02-03 13:03:51 HI1A  1014.00  330.70
 2008-02-03 13:43:51 HI1A  1017.20  335.20
 2008-02-03 19:42:05  C3    295.45  326.45
 2008-02-03 20:18:04  C3    299.95  331.35
 2008-02-03 20:42:04  C3    304.90  335.90
 2008-02-03 21:18:25  C3    312.90  340.95
 2008-02-03 21:42:04  C3    316.58  343.75
 2008-02-03 22:18:05  C3    320.50  348.75
 2008-02-03 23:18:13  C3    331.27  360.40
 2008-02-03 23:42:04  C3    335.47  365.00
 2008-02-04 00:18:04  C3    342.47  370.67
 2008-02-04 00:42:05  C3    346.93  374.27
 2008-02-04 01:18:04  C3    353.47  380.40
 2008-02-04 01:42:04  C3    358.27  385.13
 2008-02-04 02:18:04  C3    365.31  391.38
