#SOHO-3663
#Discoverer: H. Tan
#Comet Group: kreutz
#Original Report: 2018-12-01 14:19:34
#    DATE     TIME    TEL    COL     ROW  
 2018-12-01 03:29:01 HI1A    57.00  336.00
 2018-12-01 04:09:01 HI1A    51.00  339.00
 2018-12-01 04:49:01 HI1A    53.00  341.00
 2018-12-01 05:29:01 HI1A    45.00  347.00
 2018-12-01 06:49:01 HI1A    35.00  353.00
 2018-12-01 07:29:01 HI1A    31.00  357.00
 2018-12-01 08:09:01 HI1A    25.00  359.00
 2018-12-01 08:49:01 HI1A    20.00  364.00
 2018-12-01 09:29:01 HI1A    18.00  367.00
 2018-12-01 10:09:01 HI1A    12.00  371.00
 2018-12-01 10:49:00 HI1A     7.00  375.00
 2018-12-01 11:29:01 HI1A     0.00  379.00
 2018-12-01 18:36:07  C2    352.00   18.00
 2018-12-01 18:48:07  C2    348.00   27.00
 2018-12-01 19:00:07  C2    346.00   38.00
 2018-12-01 19:12:07  C2    345.00   46.00
 2018-12-01 19:24:07  C2    342.00   58.00
 2018-12-01 19:36:07  C2    341.00   66.00
 2018-12-01 19:48:08  C2    338.00   76.00
