#SOHO-1494
#Discoverer: T. Hoffman
#Comet Group: kreutz
#Original Report: 2008-06-15 00:39:29
#    DATE     TIME    TEL    COL     ROW  
 2008-06-15 02:42:06  C3    593.45  223.40
 2008-06-15 03:18:04  C3    593.55  227.40
 2008-06-15 03:42:04  C3    594.10  229.55
 2008-06-15 04:18:04  C3    594.35  231.60
 2008-06-15 05:18:12  C3    595.00  234.20
 2008-06-15 06:18:04  C3    594.75  240.65
 2008-06-15 06:42:04  C3    594.85  242.30
 2008-06-15 07:42:05  C3    595.60  246.95
 2008-06-15 08:18:04  C3    595.65  250.35
 2008-06-15 08:42:04  C3    595.45  252.40
 2008-06-15 09:18:04  C3    595.65  255.40
 2008-06-15 09:38:46 COR2B  648.15  118.90
 2008-06-15 10:08:46 COR2B  655.90  127.95
 2008-06-15 10:23:38  C3    596.60  260.40
 2008-06-15 10:38:46 COR2B  662.60  137.00
 2008-06-15 10:44:13  C3    596.55  261.95
 2008-06-15 11:18:04  C3    596.55  264.55
 2008-06-15 11:38:46 COR2B  676.65  155.40
 2008-06-15 11:42:04  C3    596.35  266.60
 2008-06-15 12:08:46 COR2B  683.80  164.15
 2008-06-15 12:18:04  C3    596.35  269.60
 2008-06-15 12:38:46 COR2B  690.55  173.45
 2008-06-15 13:08:46 COR2B  697.85  182.95
 2008-06-15 13:38:46 COR2B  705.05  192.45
 2008-06-15 13:42:04  C3    597.00  276.85
 2008-06-15 14:08:46 COR2B  712.20  202.20
 2008-06-15 14:18:04  C3    597.10  279.90
 2008-06-15 14:38:46 COR2B  719.35  211.15
 2008-06-15 14:42:04  C3    596.95  281.65
 2008-06-15 15:08:46 COR2B  726.45  220.90
 2008-06-15 15:18:04  C3    597.05  284.80
 2008-06-15 15:38:46 COR2B  733.30  230.50
 2008-06-15 15:42:04  C3    596.95  287.10
 2008-06-15 16:08:46 COR2B  740.70  240.55
 2008-06-15 16:38:46 COR2B  747.90  250.30
 2008-06-15 16:42:04  C3    597.00  292.15
 2008-06-15 17:08:46 COR2B  755.05  259.80
 2008-06-15 17:18:05  C3    597.15  295.15
 2008-06-15 17:38:46 COR2B  762.50  270.25
 2008-06-15 17:42:04  C3    597.15  297.90
 2008-06-15 18:08:46 COR2B  770.00  280.05
 2008-06-15 18:18:05  C3    597.00  300.75
 2008-06-15 18:38:46 COR2B  777.40  289.95
 2008-06-15 18:42:04  C3    597.20  302.70
 2008-06-15 19:08:46 COR2B  784.95  300.35
 2008-06-15 19:38:46 COR2B  792.25  310.85
 2008-06-15 19:42:04  C3    597.15  308.65
 2008-06-15 20:08:46 COR2B  799.70  321.00
 2008-06-15 20:18:04  C3    597.10  311.85
 2008-06-15 20:38:46 COR2B  807.05  331.75
 2008-06-15 20:42:04  C3    597.00  314.20
 2008-06-15 21:18:25  C3    596.85  317.30
 2008-06-15 21:38:46 COR2B  822.07  352.53
 2008-06-15 21:42:06  C3    596.90  320.00
 2008-06-15 22:08:46 COR2B  829.53  363.53
 2008-06-15 22:18:04  C3    596.80  323.25
 2008-06-15 22:38:46 COR2B  837.47  374.67
 2008-06-15 23:08:46 COR2B  844.93  385.20
 2008-06-15 23:18:12  C3    596.75  329.60
 2008-06-15 23:38:46 COR2B  852.40  396.47
 2008-06-15 23:42:04  C3    596.65  331.75
 2008-06-16 00:08:46 COR2B  860.33  407.60
 2008-06-16 00:18:04  C3    596.40  335.20
 2008-06-16 00:38:46 COR2B  867.87  418.87
 2008-06-16 01:07:55 COR2A 1763.50  352.40
 2008-06-16 01:08:46 COR2B  876.20  430.73
 2008-06-16 01:37:55 COR2A 1755.00  365.00
 2008-06-16 01:38:46 COR2B  883.73  442.33
 2008-06-16 01:42:05  C3    595.60  344.00
 2008-06-16 02:07:55 COR2A 1745.92  378.58
 2008-06-16 02:08:46 COR2B  891.13  453.93
 2008-06-16 02:18:04  C3    595.45  347.60
 2008-06-16 02:37:55 COR2A 1737.08  391.92
 2008-06-16 02:38:46 COR2B  899.27  465.73
 2008-06-16 02:42:04  C3    595.25  350.00
 2008-06-16 03:07:55 COR2A 1728.33  405.08
 2008-06-16 03:08:46 COR2B  907.07  477.40
 2008-06-16 03:37:55 COR2A 1719.25  418.92
 2008-06-16 03:38:46 COR2B  914.67  489.92
 2008-06-16 03:42:04  C3    594.75  356.25
 2008-06-16 04:07:55 COR2A 1709.67  432.67
 2008-06-16 04:08:46 COR2B  922.83  501.83
 2008-06-16 04:18:04  C3    594.25  360.58
 2008-06-16 04:37:55 COR2A 1699.83  446.75
 2008-06-16 04:38:46 COR2B  931.25  514.58
 2008-06-16 05:07:55 COR2A 1690.50  461.25
 2008-06-16 05:08:46 COR2B  939.08  527.25
 2008-06-16 05:18:04  C3    593.58  367.00
 2008-06-16 05:37:55 COR2A 1680.00  475.50
 2008-06-16 05:38:46 COR2B  946.92  539.92
 2008-06-16 05:42:04  C3    593.58  369.67
 2008-06-16 06:07:55 COR2A 1669.67  490.17
 2008-06-16 06:08:46 COR2B  955.00  552.83
 2008-06-16 06:18:04  C3    592.50  374.08
 2008-06-16 06:38:46 COR2B  963.33  566.00
 2008-06-16 06:42:04  C3    592.33  377.50
 2008-06-16 07:07:55 COR2A 1648.67  520.33
 2008-06-16 07:08:46 COR2B  971.17  579.17
 2008-06-16 07:31:38  C2    911.75    5.10
 2008-06-16 07:37:55 COR2A 1637.33  535.75
 2008-06-16 07:38:46 COR2B  979.42  592.92
 2008-06-16 07:42:06  C3    591.08  384.58
 2008-06-16 07:54:04  C2    909.85   17.70
 2008-06-16 08:06:04  C2    909.12   23.88
 2008-06-16 08:07:55 COR2A 1625.75  550.58
 2008-06-16 08:08:46 COR2B  987.67  607.08
 2008-06-16 08:30:04  C2    907.38   38.12
 2008-06-16 08:37:55 COR2A 1613.58  566.75
 2008-06-16 08:38:46 COR2B  996.33  621.00
 2008-06-16 08:54:04  C2    905.00   51.88
 2008-06-16 09:06:04  C2    903.75   59.00
 2008-06-16 09:07:55 COR2A 1601.58  583.08
 2008-06-16 09:08:46 COR2B 1004.33  635.33
 2008-06-16 09:30:04  C2    901.12   73.00
 2008-06-16 09:37:55 COR2A 1588.50  599.33
 2008-06-16 09:38:46 COR2B 1012.25  650.08
 2008-06-16 09:54:04  C2    899.50   87.62
 2008-06-16 10:07:55 COR2A 1575.92  616.33
 2008-06-16 10:08:46 COR2B 1021.00  664.42
 2008-06-16 10:30:16  C2    895.25  110.00
 2008-06-16 10:38:46 COR2B 1029.50  680.08
 2008-06-16 10:54:04  C2    892.00  125.62
 2008-06-16 11:06:04  C2    890.12  133.12
 2008-06-16 11:08:46 COR2B 1037.25  695.25
 2008-06-16 11:30:04  C2    887.25  148.75
 2008-06-16 11:37:55 COR2A 1538.62  674.12
 2008-06-16 11:38:46 COR2B 1046.00  711.67
